"x1","x2","y"
6.24817215371877,6.41301811905578,27.728071733361
0.547031150199473,6.05600145179778,22.4400256924135
6.28197879297659,8.86285978602245,33.6878280425264
0.508492751978338,4.9333956441842,22.5312100288163
2.82408246072009,2.27633473463356,17.6363616686667
4.75021394435316,7.1172145777382,25.8725340847787
5.14391471166164,5.88760906597599,25.9817172195091
5.71135357022285,3.6912814178504,25.5565002211148
8.3594036847353,7.8147519310005,32.5488423773844
2.35221828566864,0.990475597791374,11.5036299541072
4.42239816999063,3.90441818861291,22.491110193314
6.12047295318916,2.42620792007074,18.5724994042502
6.82000590022653,5.91239504516125,28.5100515973925
1.26027558697388,1.46587223280221,15.1443633395101
5.35867712227628,3.26285648392513,23.6472932204809
4.9867228535004,3.35721699520946,20.8359518322983
8.01741380942985,7.13677961146459,31.6221251784144
3.13735318602994,0.893726663198322,13.3396134400429
7.11539197945967,7.88339365040883,34.5244864256152
1.09166460344568,2.32861533062533,16.3174840895357
2.33326476765797,1.49228312307969,14.6305453467265
3.97779099876061,0.60166853480041,15.5618934922329
8.03938840515912,7.78839349746704,33.7893426581191
5.23579016793519,7.00897162081674,28.8335584188721
1.99124200735241,8.88902647187933,31.0997085477316
4.83643561601639,7.80868812929839,26.9684395693096
6.34227266767994,2.65137657057494,20.3892314281208
6.97639095364138,6.94921780843288,30.087807068507
4.34776029549539,2.56038560764864,16.8289731321917
3.4210952767171,7.06184903625399,27.8093783568166
9.50521362712607,6.77341072820127,35.5710894281966
6.28389382269233,3.06314095854759,23.8618109291058
8.19175122538581,4.80985250556841,25.2895852669229
6.10020196065307,2.67547134542838,25.3368800008711
4.81416350230575,9.615673488006,31.2450084927934
0.342919735703617,7.73734315298498,24.6423722658245
0.103205901104957,0.925568393431604,4.77421939141177
7.41481039905921,7.5943107297644,30.6480081034323
3.34646024275571,2.98870304832235,20.235340627749
8.8859082153067,0.0892264349386096,20.8916243949905
2.99928335240111,9.08901145216078,30.9238019899303
7.53812824375927,6.20891236467287,29.7957721002572
8.7675434933044,7.9769209609367,36.6374731413021
5.62381366966292,3.054695262108,22.6356572751412
9.01735037332401,7.01939264778048,31.5771194176087
6.45351144485176,8.42831924557686,35.948895987259
9.99560666037723,6.38778639491647,32.6414436359931
7.88867295719683,8.75634116353467,34.4790392801517
1.73431078437716,2.07691935356706,15.6816605948701
8.4394645714201,3.67110929917544,25.6395940562109
0.607672242913395,2.91164801456034,17.7817279468051
9.92207495495677,9.76057900115848,41.9553080009389
0.916579626500607,7.46130461571738,25.2506748121534
9.47105932980776,7.62695744633675,35.9249861518976
2.36490455688909,5.03752096090466,22.0531971351953
8.97886184044182,5.00814250204712,26.4428827959172
9.46269920561463,5.56038426700979,26.2169162300902
1.78283570567146,9.91944280685857,30.5638324000784
2.72428912576288,3.25270530302078,16.9677070905578
9.81867747148499,1.72262779437006,22.4316541555712
0.885487191844732,5.35982850939035,21.8739770306591
9.60454518441111,5.8707811543718,27.6190431130065
7.31921921251342,7.84740018425509,37.2344581182961
4.09081310033798,7.77159096905962,33.2682142528572
0.914303017780185,8.08588927146047,26.9238509406461
1.1152373207733,5.9448074689135,24.4190273179503
8.56094737304375,0.128211383707821,17.0900580813884
1.45067305536941,7.78241243679076,30.805843018376
6.30249253939837,7.03228052007034,32.6330390742455
0.808095382526517,6.60537217743695,20.4691580982688
1.40877976780757,3.51162227801979,19.8391778923771
7.24414717871696,8.33519852720201,33.6933079155874
6.57520738663152,0.496541755273938,15.0582653292333
8.8262371881865,5.1406040485017,29.0407905534381
5.9284574072808,0.804396693129092,15.308082149872
7.60990536306053,0.332557011861354,18.5181999629479
7.28548403363675,5.89131136192009,25.2341246947065
7.43682788452134,4.34179414995015,29.4579651656114
9.7296216734685,6.62170993397012,29.1524817476018
4.48005056008697,8.54460845934227,31.4758736595249
2.5078371562995,4.88930010935292,23.2881451755855
7.55533864954486,5.82755981246009,27.2967869451755
0.0636691506952047,7.26514196721837,25.4453773207872
2.11303699295968,9.73545766435564,29.3432891289695
6.97701221564785,3.42052018037066,24.3641053102701
6.83805650332943,8.79509225022048,34.0057118250161
9.67132968362421,5.53398444084451,29.9750765414028
7.03034542500973,2.24206414539367,22.8714479328737
9.28854549769312,7.25705742137507,37.4742892315963
2.64616049127653,1.19000725913793,15.2464264944215
3.43737241113558,8.22424319107085,29.2510732847703
0.393784132320434,6.63448674371466,23.0711188506086
2.93451599776745,4.06681119231507,20.0253211945217
1.43398534040898,4.4000951689668,26.0072874724256
9.66809401288629,9.97181775514036,39.2729110465083
4.25944472663105,6.89925081562251,26.6284478513824
9.09097298979759,6.14346344722435,35.0555314730412
2.82590620219707,8.3117248560302,26.9589792200212
8.1393345631659,3.7431843788363,23.7986257181476
3.20174777880311,7.02651587547734,25.7376551696183
6.43784707877785,8.91466999193653,34.9217850636499
0.931270802393556,6.3551539182663,24.5518378127903
0.780555196106434,4.95443241670728,22.2973650604847
6.99671485461295,9.43927373737097,35.3006222589828
8.55414789402857,0.195150976069272,18.0084463995026
5.28858351288363,1.96151585550979,18.4442985665151
1.03390905540437,0.51160178380087,15.2733767237202
0.868889726698399,7.49067464610562,24.0438262438181
4.01960280258209,0.446168358903378,14.7214048972344
4.63793116156012,3.92891980474815,22.327246866136
7.74026760132983,7.70694284699857,33.924607526436
1.50430528912693,6.39645814197138,26.2942448510336
4.70310580916703,8.12713358318433,30.3837240081074
6.72330790199339,1.43790912348777,19.637260666291
8.91428014729172,0.800792365334928,16.1758777702782
4.19489265885204,1.87883659964427,15.7657448929481
0.488768348004669,3.22325277840719,16.3260859286563
9.89655463257805,0.570297169033438,19.9789637115535
1.15063705248758,7.95273366849869,26.184411793711
8.83255694061518,3.59544254373759,23.9811820480795
7.45144937885925,1.8857462471351,21.9076465935373
7.7745240740478,7.25343602243811,35.0415691317713
9.13251960184425,6.95643256651238,33.3839738421873
7.61385912308469,1.06746891047806,19.2309460552971
5.71758786682039,3.43891940778121,17.1755924023792
0.138767911121249,6.53793792007491,20.9968502398892
2.25054505979642,9.14505192544311,30.9675620277421
1.81131369201466,1.15682747680694,15.3052133833482
1.34815261699259,5.72636611992493,21.4392033595721
0.28120772447437,1.6836187010631,15.078938011751
1.7506145616062,7.19653816428035,28.8189804229752
3.48160952795297,5.79922003205866,22.9538594652778
2.4583371845074,1.73222760437056,20.9457237079348
1.04813640704378,4.52170087955892,18.6372411541526
4.90946628618985,8.82879783399403,34.674164496014
3.0523866112344,0.00321541680023074,11.4757410414972
3.76097760628909,8.1819156720303,27.784008839561
0.712273428216577,9.21421028440818,32.6199615968579
9.57378651946783,0.83956434391439,20.3708108666137
7.96179947908968,6.66986424708739,31.0742900027222
8.48754838109016,8.73976592672989,35.1784756128174
5.23367192829028,3.98287240648642,20.2486741780902
4.2919008852914,1.07912120642141,11.9717325336446
8.97722273366526,9.54071134328842,37.0426032223424
0.493561516050249,3.33778755506501,16.1339912627941
5.35834974143654,2.12245280621573,20.6428540003586
0.404339183587581,6.62861672462896,25.6604217205939
3.20769343990833,4.80667717987671,23.715094162441
2.09526950959116,5.28817006153986,23.9934220453042
6.54497136129066,9.69549247063696,36.6668373610741
9.0700357966125,4.9264099332504,30.4422816658202
8.93385679228231,4.06540288589895,26.8279993833589
4.35784720350057,0.589956303592771,14.9785803973739
8.86088062543422,0.412976429797709,21.5625381536662
5.5976183200255,3.31919640069827,20.3665751193605
4.55205785576254,9.41531316377223,33.0394365054687
0.701787029393017,8.76206785906106,26.8518935343104
8.45271449070424,9.18620232492685,36.7446532829348
3.93081894610077,6.06846264563501,22.356374270326
5.21874800091609,3.0442646285519,17.2391816522071
8.29669955419376,1.22605401091278,19.4369573921496
8.03854398429394,0.486326466780156,21.1229678898493
8.74661679146811,0.178042638581246,22.6865363187078
1.73282115254551,6.62407831521705,26.37297263029
1.12382266670465,0.0948586082085967,12.8956978395649
8.23169855633751,8.49546716082841,34.939558195849
4.09393625101075,4.97990856179968,25.3094636923317
9.78787240339443,7.80515904305503,36.6964593664831
1.39212757814676,9.08417666098103,30.1809657382164
