"X1","X2","Y"
-0.0871473608669491,-1.0813421754063,2
-0.722565647461611,-1.58386307530193,1
0.179189611837715,0.971790445182189,3
-1.15975176188688,0.50262437922601,1
-0.727117618162143,1.37570446373802,3
0.533415589822612,1.77465061575091,3
-0.189326504372548,-0.537276400519121,2
0.486386717130154,1.22362236883462,3
0.363557396975424,-1.29797877171654,2
0.0706874689217621,-0.23240304418034,4
-1.58142866327018,1.55258321347069,1
0.0485528632322685,-1.52247081532485,2
0.874774796606102,-1.16198239530232,2
0.577574410095218,0.694320265741166,3
0.145179012578493,0.558094681317766,4
-0.471901262244695,-1.27171751857946,2
-0.308800532846484,-1.37919230821828,2
-0.282973974228196,0.177239847282377,4
-0.0410911158211001,0.0910493415242783,2
0.0852240387496807,0.897828834649179,3
-0.784850415873243,0.857846418600297,4
0.891384626152013,-0.792714471171997,2
-0.627372792243855,-1.04602286395152,1
-1.33408729517367,-1.07807235660598,1
-1.28905232107813,1.60927285702063,1
-0.299451075863239,-1.02952227830665,2
-0.845407955769255,1.0335223429061,1
0.582296778610628,-0.513849390791641,2
1.47911767950256,1.10083102121969,3
-1.53038064467592,0.3793227090192,1
0.852667729700836,-0.612693056141037,2
1.64910538681526,1.39294382747295,3
1.16581700756212,-0.800754463866929,2
1.40254190436681,1.39688228483208,3
0.372686950076711,-1.08941622214387,2
-1.14404666304992,-0.167757184434335,1
-1.51114140814466,-0.128928517080608,1
-0.691161862749655,-1.36599349389175,2
0.636749474510017,-0.0263013632501746,2
-1.75904814188529,0.960095511572424,1
-0.235717163221062,0.088105720390749,4
1.59919697048649,-1.34194839231986,2
-0.542212470729442,-1.14563159021415,1
-0.214922551134127,-0.747615882177507,4
-0.778576715237345,1.38232972574425,3
-0.610562196103875,-1.13256337241947,2
-0.292095208586326,1.05097043917633,3
0.200364290445721,-0.71409212870706,2
-0.426191458889775,-0.873752147021329,2
1.65437452772762,1.76084090932489,3
0.13021483329732,-0.541754265604221,2
-1.18547234891031,-0.700234347506874,1
0.11503259610369,0.0927894080794824,4
-0.911448552734281,-1.45476103029505,1
1.27960741474956,-0.368493581244641,2
-0.725521714849985,1.04482714377934,1
0.685821973907194,-0.361817392097163,3
0.683938671251262,-1.21152205810138,2
1.0992115889937,-0.677350067566109,2
1.03804483573774,-0.760658485398803,2
1.48387196206945,0.238166201170426,3
-0.86065530333051,-1.19817721159056,1
-1.47155364670017,0.518360039109288,4
-0.790729384649375,-1.20020065610135,1
-1.55825536421784,0.37386839083472,1
-0.465674722729267,1.84704102753501,3
-0.512459663620746,-0.788511748134963,2
-0.259387504104545,-0.17963534362677,4
-0.136293050947422,-0.257196979291369,4
-0.216156181498063,-1.67212184836286,2
0.722871570714095,0.347012812519896,3
-1.69130963806932,-0.452716754617519,1
0.468504164125431,-0.000816312694167244,3
-0.130556450418216,-0.665289754827184,2
1.415416719833,1.18244603401898,3
-1.72605759931682,0.657892342902838,1
-0.0819805905570049,0.464888027471642,4
-0.32066876564253,-1.33074980061537,2
0.408069103035771,-1.49103907496716,2
0.935050218613908,0.0208721254888739,3
1.53323948147721,1.07082633621254,3
0.408785673491861,-1.38585413792085,2
0.49629616080067,-1.69835205249568,2
1.3423504162079,1.19147339789693,3
0.995924478699023,0.271355679577748,3
-0.0205377038607934,-0.587165042379477,2
-1.11503640843851,1.73456807402574,1
1.65466967309698,-0.409012966450033,2
1.29057447604283,-1.14683337614135,2
0.318017878366677,0.825908674663411,3
0.493160226503094,1.84231819842885,3
1.3389690720228,-0.570873779932643,2
1.22337725833362,0.922055062781931,3
-1.06365760407219,0.581825561994366,4
0.109299443350629,0.933063270872299,3
-1.393030923518,1.50200242584265,1
0.579083150545702,0.458378831527121,3
0.974736569413926,1.04758810496485,3
0.315623571533291,0.922609691753096,3
-1.71941052779356,0.0572228734021007,1
1.15137459364944,-0.351077388270531,2
-0.0915666503589042,-1.21876091357142,2
-0.390066735407983,-0.0954183196536388,4
0.719026766922404,-1.70014697059538,2
-0.509217392303378,1.65614667452271,1
-0.172179628796281,1.3300189320157,3
-1.60627026729507,1.72259669023349,1
